experiment_name,percentile,inference_interval_ticks,generation_length_ticks,generation_length_frames,constraint_status_code,constraint_status,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_constraints_satisfied
andrew_latency_test,60.0,1,5,9,1,C1 Violated,330.3986572020221,False,True,False
andrew_latency_test,60.0,1,8,15,-1,No Data,444.0898951957933,False,False,False
andrew_latency_test,60.0,2,1,1,2,C2 Violated,181.8930270092096,True,False,False
andrew_latency_test,60.0,2,3,5,-1,No Data,255.94375600339845,False,False,False
andrew_latency_test,60.0,2,5,9,1,C1 Violated,330.3986572020221,False,True,False
andrew_latency_test,60.0,2,8,15,-1,No Data,444.0898951957933,False,False,False
andrew_latency_test,60.0,3,1,1,2,C2 Violated,181.8930270092096,True,False,False
andrew_latency_test,60.0,3,3,5,-1,No Data,255.94375600339845,False,False,False
andrew_latency_test,60.0,3,5,9,2,C2 Violated,330.3986572020221,True,False,False
andrew_latency_test,60.0,3,8,15,-1,No Data,444.0898951957933,False,False,False
andrew_latency_test,60.0,4,1,1,2,C2 Violated,181.8930270092096,True,False,False
andrew_latency_test,60.0,4,3,5,-1,No Data,255.94375600339845,False,False,False
andrew_latency_test,60.0,4,5,9,2,C2 Violated,330.3986572020221,True,False,False
andrew_latency_test,60.0,4,8,15,-1,No Data,444.0898951957933,False,False,False
andrew_latency_test,60.0,5,1,1,2,C2 Violated,181.8930270092096,True,False,False
andrew_latency_test,60.0,5,3,5,-1,No Data,255.94375600339845,False,False,False
andrew_latency_test,60.0,5,5,9,2,C2 Violated,330.3986572020221,True,False,False
andrew_latency_test,60.0,5,8,15,-1,No Data,444.0898951957933,False,False,False
andrew_latency_test,60.0,6,1,1,2,C2 Violated,181.8930270092096,True,False,False
andrew_latency_test,60.0,6,3,5,-1,No Data,255.94375600339845,False,False,False
andrew_latency_test,60.0,6,5,9,2,C2 Violated,330.3986572020221,True,False,False
andrew_latency_test,60.0,6,8,15,-1,No Data,444.0898951957933,False,False,False
andrew_latency_test,60.0,7,1,1,2,C2 Violated,181.8930270092096,True,False,False
andrew_latency_test,60.0,7,3,5,-1,No Data,255.94375600339845,False,False,False
andrew_latency_test,60.0,7,5,9,2,C2 Violated,330.3986572020221,True,False,False
andrew_latency_test,60.0,7,8,15,-1,No Data,444.0898951957933,False,False,False
andrew_latency_test,70.0,1,1,1,3,Both Violated,182.47067629126826,False,False,False
andrew_latency_test,70.0,1,3,5,-1,No Data,256.27039878745563,False,False,False
andrew_latency_test,70.0,1,5,9,1,C1 Violated,331.6891816997667,False,True,False
andrew_latency_test,70.0,1,8,15,-1,No Data,447.04625129525084,False,False,False
andrew_latency_test,70.0,2,1,1,2,C2 Violated,182.47067629126826,True,False,False
andrew_latency_test,70.0,2,3,5,-1,No Data,256.27039878745563,False,False,False
andrew_latency_test,70.0,2,5,9,1,C1 Violated,331.6891816997667,False,True,False
andrew_latency_test,70.0,2,8,15,-1,No Data,447.04625129525084,False,False,False
andrew_latency_test,70.0,3,1,1,2,C2 Violated,182.47067629126826,True,False,False
andrew_latency_test,70.0,3,3,5,-1,No Data,256.27039878745563,False,False,False
andrew_latency_test,70.0,3,5,9,2,C2 Violated,331.6891816997667,True,False,False
andrew_latency_test,70.0,3,8,15,-1,No Data,447.04625129525084,False,False,False
andrew_latency_test,70.0,4,1,1,2,C2 Violated,182.47067629126826,True,False,False
andrew_latency_test,70.0,4,3,5,-1,No Data,256.27039878745563,False,False,False
andrew_latency_test,70.0,4,5,9,2,C2 Violated,331.6891816997667,True,False,False
andrew_latency_test,70.0,4,8,15,-1,No Data,447.04625129525084,False,False,False
andrew_latency_test,70.0,5,1,1,2,C2 Violated,182.47067629126826,True,False,False
andrew_latency_test,70.0,5,3,5,-1,No Data,256.27039878745563,False,False,False
andrew_latency_test,70.0,5,5,9,2,C2 Violated,331.6891816997667,True,False,False
andrew_latency_test,70.0,5,8,15,-1,No Data,447.04625129525084,False,False,False
andrew_latency_test,70.0,6,1,1,2,C2 Violated,182.47067629126826,True,False,False
andrew_latency_test,70.0,6,3,5,-1,No Data,256.27039878745563,False,False,False
andrew_latency_test,70.0,6,5,9,2,C2 Violated,331.6891816997667,True,False,False
andrew_latency_test,70.0,6,8,15,-1,No Data,447.04625129525084,False,False,False
andrew_latency_test,70.0,7,1,1,2,C2 Violated,182.47067629126826,True,False,False
andrew_latency_test,70.0,7,3,5,-1,No Data,256.27039878745563,False,False,False
andrew_latency_test,70.0,7,5,9,2,C2 Violated,331.6891816997667,True,False,False
andrew_latency_test,70.0,7,8,15,-1,No Data,447.04625129525084,False,False,False
andrew_latency_test,80.0,1,1,1,3,Both Violated,183.7835440062917,False,False,False
andrew_latency_test,80.0,1,3,5,-1,No Data,257.81699220533477,False,False,False
andrew_latency_test,80.0,1,5,9,1,C1 Violated,334.9440967955161,False,True,False
andrew_latency_test,80.0,1,8,15,-1,No Data,449.92274559335783,False,False,False
andrew_latency_test,80.0,2,1,1,2,C2 Violated,183.7835440062917,True,False,False
andrew_latency_test,80.0,2,3,5,-1,No Data,257.81699220533477,False,False,False
andrew_latency_test,80.0,2,5,9,1,C1 Violated,334.9440967955161,False,True,False
andrew_latency_test,80.0,2,8,15,-1,No Data,449.92274559335783,False,False,False
andrew_latency_test,80.0,3,1,1,2,C2 Violated,183.7835440062917,True,False,False
andrew_latency_test,80.0,3,3,5,-1,No Data,257.81699220533477,False,False,False
andrew_latency_test,80.0,3,5,9,2,C2 Violated,334.9440967955161,True,False,False
andrew_latency_test,80.0,3,8,15,-1,No Data,449.92274559335783,False,False,False
andrew_latency_test,80.0,4,1,1,2,C2 Violated,183.7835440062917,True,False,False
andrew_latency_test,80.0,4,3,5,-1,No Data,257.81699220533477,False,False,False
andrew_latency_test,80.0,4,5,9,2,C2 Violated,334.9440967955161,True,False,False
andrew_latency_test,80.0,4,8,15,-1,No Data,449.92274559335783,False,False,False
andrew_latency_test,80.0,5,1,1,2,C2 Violated,183.7835440062917,True,False,False
andrew_latency_test,80.0,5,3,5,-1,No Data,257.81699220533477,False,False,False
andrew_latency_test,80.0,5,5,9,2,C2 Violated,334.9440967955161,True,False,False
andrew_latency_test,80.0,5,8,15,-1,No Data,449.92274559335783,False,False,False
andrew_latency_test,80.0,6,1,1,2,C2 Violated,183.7835440062917,True,False,False
andrew_latency_test,80.0,6,3,5,-1,No Data,257.81699220533477,False,False,False
andrew_latency_test,80.0,6,5,9,2,C2 Violated,334.9440967955161,True,False,False
andrew_latency_test,80.0,6,8,15,-1,No Data,449.92274559335783,False,False,False
andrew_latency_test,80.0,7,1,1,2,C2 Violated,183.7835440062917,True,False,False
andrew_latency_test,80.0,7,3,5,-1,No Data,257.81699220533477,False,False,False
andrew_latency_test,80.0,7,5,9,2,C2 Violated,334.9440967955161,True,False,False
andrew_latency_test,80.0,7,8,15,-1,No Data,449.92274559335783,False,False,False
andrew_latency_test,90.0,1,1,1,3,Both Violated,187.27023980754893,False,False,False
andrew_latency_test,90.0,1,3,5,-1,No Data,261.5285860782023,False,False,False
andrew_latency_test,90.0,1,5,9,1,C1 Violated,341.56249520310666,False,True,False
andrew_latency_test,90.0,1,8,15,-1,No Data,453.971310990164,False,False,False
andrew_latency_test,90.0,2,1,1,2,C2 Violated,187.27023980754893,True,False,False
andrew_latency_test,90.0,2,3,5,-1,No Data,261.5285860782023,False,False,False
andrew_latency_test,90.0,2,5,9,1,C1 Violated,341.56249520310666,False,True,False
andrew_latency_test,90.0,2,8,15,-1,No Data,453.971310990164,False,False,False
andrew_latency_test,90.0,3,1,1,2,C2 Violated,187.27023980754893,True,False,False
andrew_latency_test,90.0,3,3,5,-1,No Data,261.5285860782023,False,False,False
andrew_latency_test,90.0,3,5,9,2,C2 Violated,341.56249520310666,True,False,False
andrew_latency_test,90.0,3,8,15,-1,No Data,453.971310990164,False,False,False
andrew_latency_test,90.0,4,1,1,2,C2 Violated,187.27023980754893,True,False,False
andrew_latency_test,90.0,4,3,5,-1,No Data,261.5285860782023,False,False,False
andrew_latency_test,90.0,4,5,9,2,C2 Violated,341.56249520310666,True,False,False
andrew_latency_test,90.0,4,8,15,-1,No Data,453.971310990164,False,False,False
andrew_latency_test,90.0,5,1,1,2,C2 Violated,187.27023980754893,True,False,False
andrew_latency_test,90.0,5,3,5,-1,No Data,261.5285860782023,False,False,False
andrew_latency_test,90.0,5,5,9,2,C2 Violated,341.56249520310666,True,False,False
andrew_latency_test,90.0,5,8,15,-1,No Data,453.971310990164,False,False,False
andrew_latency_test,90.0,6,1,1,2,C2 Violated,187.27023980754893,True,False,False
andrew_latency_test,90.0,6,3,5,-1,No Data,261.5285860782023,False,False,False
