experiment_name,experiment_type,generation_length,num_requests,source_path,round_trip_time_mean,round_trip_time_std,round_trip_time_min,round_trip_time_max,round_trip_time_median,round_trip_time_p95,round_trip_time_p99,server_processing_duration_mean,server_processing_duration_std,server_processing_duration_min,server_processing_duration_max,server_processing_duration_median,server_processing_duration_p95,server_processing_duration_p99,inference_duration_mean,inference_duration_std,inference_duration_min,inference_duration_max,inference_duration_median,inference_duration_p95,inference_duration_p99,preprocess_duration_mean,preprocess_duration_std,preprocess_duration_min,preprocess_duration_max,preprocess_duration_median,preprocess_duration_p95,preprocess_duration_p99,postprocess_duration_mean,postprocess_duration_std,postprocess_duration_min,postprocess_duration_max,postprocess_duration_median,postprocess_duration_p95,postprocess_duration_p99,total_network_latency_mean,total_network_latency_std,total_network_latency_min,total_network_latency_max,total_network_latency_median,total_network_latency_p95,total_network_latency_p99,num_generated_notes_mean,num_generated_notes_std
mac_latency_test,bulk_benchmark,1,160,experiments/mac_latency_test,0.19272728263204042,0.00249237412509322,0.189081749995239,0.2008637080434709,0.1921986044908408,0.19832668061426376,0.20001494006486606,0.0320836444429005,0.0008415703732398842,0.0316102589713409,0.039226233959198,0.031857377500273246,0.03275423352606589,0.036068207643693305,0.03008408787718504,0.0008210063724460988,0.0297537120059132,0.0372723150067031,0.02988210303010415,0.030584336625179193,0.03411214982974337,0.0015093431364220536,9.660957936103396e-05,0.0014010319719091,0.0019984800601378,0.0014825970283709,0.0016764894709922296,0.0018761838180943599,0.0003388098150025531,4.869117820789092e-05,0.0002702050842344,0.0006557399174198,0.000327970017679,0.00041171154007307495,0.00047076480695972087,0.1606436381891399,0.0024146506144782907,0.1570098199881613,0.1689034020528197,0.16009958801441826,0.16640889106492976,0.16818950505927205,0.025,0.19263156085904953
mac_latency_test,bulk_benchmark,5,160,experiments/mac_latency_test,0.2672159978832497,0.004065449323090759,0.2628644170472398,0.281056499981787,0.26592616649577394,0.2777186395949684,0.28030379523523147,0.10636176983098262,0.0024378995247797243,0.1046432560542598,0.1195220309309661,0.10559935495257375,0.10964861441170788,0.1186173252924345,0.10407774790801336,0.0023844433188710064,0.102486683987081,0.117175304912962,0.1032851554919034,0.10737255726708096,0.11634071898413814,0.0015287995003745419,7.318596550168491e-05,0.0014141120482236,0.0018899390706792,0.00151444348739455,0.0016549129155464099,0.001759252721676589,0.0006052638469554438,0.00017055519654231985,0.0004713070811703,0.0026558099780231,0.0005943845026194999,0.0006800820934586149,0.0007133104722014949,0.16085422805226696,0.0034430996447988088,0.1563780991127714,0.1759224369307048,0.1600063979858532,0.168119605796528,0.17429078776622184,0.11875,0.5304783055926062
mac_latency_test,bulk_benchmark,9,160,experiments/mac_latency_test,0.34267338100507916,0.005285636816426934,0.337006791960448,0.3581797920051031,0.34060512451105746,0.35463707501767194,0.35616738654382063,0.18159984405210708,0.004693953646522031,0.1780148980906233,0.1975396740017458,0.1795936524868011,0.19435710313846358,0.19560700182919388,0.17910458102851406,0.0046592916173665,0.175526320002973,0.1949584239628166,0.177088504016865,0.19129678652388973,0.19299000431317834,0.0015261860746249537,6.749770261333125e-05,0.0014310020487755,0.0018713989993557,0.0015137675218283501,0.00163060514605596,0.0017740066302939447,0.0008222052012569668,6.96901473871201e-05,0.0007068910636007,0.0013958110939711,0.00080823199823495,0.0009195945691317251,0.0009569532866589309,0.16107353695297205,0.0030703263889521088,0.1551604160340502,0.1732212069327943,0.16046113852644334,0.1666521779872709,0.17290983210026745,0.35,0.9125263845586731
mac_latency_test,bulk_benchmark,15,160,experiments/mac_latency_test,0.4927323611806059,0.023411990779113254,0.4497726659756154,0.5241269170073792,0.5056145210110117,0.514961725025205,0.5207106306770584,0.2939927689083561,0.006882535939104322,0.2877587720286101,0.3243355969898402,0.2913222670322284,0.30534241475397716,0.3207966715528164,0.2911895690791425,0.0067813273655008355,0.285090793040581,0.3214374439558014,0.2885601799935102,0.30235714478185394,0.31793588017811997,0.0015351498681411063,7.324663328734613e-05,0.0014305820222944,0.0019941698992624,0.0015240829670801499,0.0016571864136494447,0.001773584737675205,0.0011181997593666406,0.0002723584217864303,0.0009961450705304,0.0037332869833335,0.0010797955328598501,0.0011810260184574198,0.00218888442381283,0.19873959227224985,0.024410824954744673,0.1563089721021242,0.2320806530187837,0.2121082799567375,0.2244633108755806,0.23017260306049134,0.49375,1.238770312363213
