experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
mac_latency_test,5.0,1,99,382.04175673949055,False,True,False,1
mac_latency_test,5.0,2,50,340.60512451105745,False,True,False,1
mac_latency_test,5.0,2,70,344.1580997838173,False,True,False,1
mac_latency_test,5.0,2,80,351.15248319925735,False,True,False,1
mac_latency_test,5.0,2,90,358.39275440666825,False,True,False,1
mac_latency_test,5.0,2,95,374.4833880860824,False,True,False,1
mac_latency_test,5.0,2,99,382.04175673949055,False,False,False,3
mac_latency_test,5.0,3,50,340.60512451105745,True,False,False,2
mac_latency_test,5.0,3,70,344.1580997838173,True,False,False,2
mac_latency_test,5.0,3,80,351.15248319925735,True,False,False,2
mac_latency_test,5.0,3,90,358.39275440666825,True,False,False,2
mac_latency_test,5.0,3,95,374.4833880860824,True,False,False,2
mac_latency_test,5.0,3,99,382.04175673949055,False,False,False,3
mac_latency_test,5.0,4,50,340.60512451105745,True,False,False,2
mac_latency_test,5.0,4,70,344.1580997838173,True,False,False,2
mac_latency_test,5.0,4,80,351.15248319925735,True,False,False,2
mac_latency_test,5.0,4,90,358.39275440666825,True,False,False,2
mac_latency_test,5.0,4,95,374.4833880860824,True,False,False,2
mac_latency_test,5.0,4,99,382.04175673949055,True,False,False,2
mac_latency_test,8.0,1,50,505.6145210110117,False,True,False,1
mac_latency_test,8.0,1,70,509.8338375217281,False,True,False,1
mac_latency_test,8.0,1,80,512.5387419946492,False,True,False,1
mac_latency_test,8.0,1,90,524.1937253042124,False,True,False,1
mac_latency_test,8.0,1,95,553.8843226036987,False,True,False,1
mac_latency_test,8.0,1,99,571.3433005788828,False,True,False,1
mac_latency_test,8.0,2,50,505.6145210110117,False,True,False,1
mac_latency_test,8.0,2,70,509.8338375217281,False,True,False,1
mac_latency_test,8.0,2,80,512.5387419946492,False,True,False,1
mac_latency_test,8.0,2,90,524.1937253042124,False,True,False,1
mac_latency_test,8.0,2,95,553.8843226036987,False,True,False,1
mac_latency_test,8.0,2,99,571.3433005788828,False,True,False,1
mac_latency_test,8.0,3,50,505.6145210110117,False,True,False,1
mac_latency_test,8.0,3,70,509.8338375217281,False,True,False,1
mac_latency_test,8.0,3,80,512.5387419946492,False,True,False,1
mac_latency_test,8.0,3,90,524.1937253042124,False,True,False,1
mac_latency_test,8.0,3,95,553.8843226036987,False,True,False,1
mac_latency_test,8.0,3,99,571.3433005788828,False,True,False,1
mac_latency_test,8.0,4,50,505.6145210110117,False,False,False,3
mac_latency_test,8.0,4,70,509.8338375217281,False,False,False,3
mac_latency_test,8.0,4,80,512.5387419946492,False,False,False,3
mac_latency_test,8.0,4,90,524.1937253042124,False,False,False,3
mac_latency_test,8.0,4,95,553.8843226036987,False,False,False,3
mac_latency_test,8.0,4,99,571.3433005788828,False,False,False,3
mac_latency_test,8.0,5,50,505.6145210110117,True,False,False,2
mac_latency_test,8.0,5,70,509.8338375217281,True,False,False,2
mac_latency_test,8.0,5,80,512.5387419946492,True,False,False,2
mac_latency_test,8.0,5,90,524.1937253042124,True,False,False,2
mac_latency_test,8.0,5,95,553.8843226036987,True,False,False,2
mac_latency_test,8.0,5,99,571.3433005788828,True,False,False,2
mac_latency_test,8.0,6,50,505.6145210110117,True,False,False,2
mac_latency_test,8.0,6,70,509.8338375217281,True,False,False,2
mac_latency_test,8.0,6,80,512.5387419946492,True,False,False,2
mac_latency_test,8.0,6,90,524.1937253042124,True,False,False,2
mac_latency_test,8.0,6,95,553.8843226036987,True,False,False,2
mac_latency_test,8.0,6,99,571.3433005788828,True,False,False,2
mac_latency_test,8.0,7,50,505.6145210110117,True,False,False,2
mac_latency_test,8.0,7,70,509.8338375217281,True,False,False,2
mac_latency_test,8.0,7,80,512.5387419946492,True,False,False,2
mac_latency_test,8.0,7,90,524.1937253042124,True,False,False,2
mac_latency_test,8.0,7,95,553.8843226036987,True,False,False,2
mac_latency_test,8.0,7,99,571.3433005788828,True,False,False,2
