request_id,num_generated_notes,generation_start_tick,round_trip_time,total_network_latency,server_request_arrival_time,server_response_output_time,server_preprocess_start_time,server_inference_start_time,server_inference_end_time,server_postprocess_start_time,server_processing_duration,preprocess_duration,inference_duration,postprocess_duration
1,1,16,0.45334716299839783,0.0025385949993506074,114126.925770388,114127.376578956,114126.925821088,114126.999001379,114127.375223056,114127.375223156,0.4508085679990472,0.0731802909867838,0.37622167701192666,0.001355799991870299
2,1,16,0.18404775400995277,0.0023777990136295557,114127.479102928,114127.660772883,114127.479154228,114127.481059028,114127.659474683,114127.659474783,0.1816699549963232,0.0019047999958274886,0.17841565499838907,0.0012981000036234036
3,0,16,0.1788079570105765,0.002324599015992135,114127.763431258,114127.939914616,114127.763480458,114127.766132458,114127.938622116,114127.938622316,0.17648335799458437,0.0026519999955780804,0.17248965799808502,0.0012923000031150877
4,0,16,0.17955115700897295,0.0023533990024589,114128.042528191,114128.219725949,114128.042578091,114128.045266591,114128.218307049,114128.218307249,0.17719775800651405,0.002688499997020699,0.17304045800119638,0.0014187000051606447
5,0,16,0.17412025800149422,0.0022362989984685555,114128.322340424,114128.494224383,114128.322391124,114128.324278224,114128.492843084,114128.492843284,0.17188395900302567,0.001887099992018193,0.1685648599959677,0.0013810990058118477
6,0,16,0.17738556300173514,0.0023570990015286952,114128.59689736,114128.771925824,114128.59694736,114128.59951886,114128.770659624,114128.770659824,0.17502846400020644,0.002571500008343719,0.17114076399593614,0.00126599999202881
7,0,16,0.1773854630009737,0.002358298996114172,114128.874485002,114129.049512166,114128.874537002,114128.877437702,114129.048202266,114129.048202466,0.17502716400485951,0.002900699997553602,0.17076456399809103,0.0013097000046400353
8,0,16,0.1871773610037053,0.0022748000046703964,114129.152113945,114129.337016506,114129.152164745,114129.155272044,114129.335554306,114129.335554506,0.1849025609990349,0.0031072989950189367,0.18028226200840436,0.0014620000001741573
9,0,16,0.17745066501083784,0.002280700020492077,114129.439606785,114129.61477675,114129.439666985,114129.442643484,114129.613425551,114129.613425751,0.17516996499034576,0.0029764990031253546,0.17078206699807197,0.0013509989948943257
10,0,16,0.1787765689950902,0.0023326999944401905,114129.717326732,114129.893770601,114129.717377132,114129.720506232,114129.892458401,114129.892458601,0.17644386900065,0.0031291000050259754,0.17195216899563093,0.0013120000076014549
11,0,16,0.17696056800195947,0.002264199996716343,114129.996427683,114130.171124051,114129.996476683,114129.999747582,114130.169825752,114130.169825852,0.17469636800524313,0.0032708990038372576,0.17007817000558134,0.0012981990003027022
12,0,16,0.18687106600555126,0.002280999004142359,114130.273675733,114130.4582658,114130.273725033,114130.277084233,114130.456853401,114130.456853601,0.1845900670014089,0.0033592000108910725,0.17976916799671017,0.0014121989952400327
13,0,16,0.1846881730016321,0.002342600011616014,114130.560904483,114130.743250056,114130.560955283,114130.564210082,114130.741691056,114130.741691256,0.18234557299001608,0.003254798997659236,0.17748097400180995,0.001558799995109439
14,0,16,0.17688187399471644,0.0022686000011162832,114130.845860741,114131.020474015,114130.845910341,114130.849214441,114131.019163316,114131.019163516,0.17461327399360016,0.003304099998786114,0.1699488750018645,0.001310498992097564
15,3,16,0.20482957000785973,0.0023346990055870265,114131.12306,114131.325554871,114131.1231091,114131.1263662,114131.324078371,114131.324078471,0.2024948710022727,0.0032571000047028065,0.19771217100787908,0.00147639999340754
16,0,16,0.1790086200053338,0.0022444980131695047,114131.428090956,114131.604855078,114131.428141856,114131.431524755,114131.603234981,114131.603235181,0.1767641219921643,0.0033828989980975166,0.17171022600086872,0.0016198969969991595
17,0,16,0.1772143369889818,0.0023068959853844717,114131.707475968,114131.882383409,114131.707527968,114131.710827661,114131.881015812,114131.881016012,0.17490744100359734,0.003299692994914949,0.17018815100891516,0.0013673969951923937
18,0,16,0.19059690900030546,0.002241795009467751,114131.984978399,114132.173333513,114131.985027799,114131.988674791,114132.171705416,114132.171705616,0.1883551139908377,0.0036469920014496893,0.1830306249903515,0.0016278969997074455
19,0,16,0.17777803500939626,0.0022940950002521276,114132.275960003,114132.451443943,114132.276012003,114132.279606395,114132.450111446,114132.450111846,0.17548394000914413,0.003594391993829049,0.17050505100633018,0.001332097002887167
20,0,16,0.18936661799671128,0.002253396000014618,114132.553906334,114132.741019556,114132.553952833,114132.557592226,114132.739639659,114132.739639859,0.18711322199669667,0.0036393930058693513,0.18204743300157133,0.0013796969869872555
21,0,16,0.17840893899847288,0.0023091949988156557,114132.843634749,114133.019734493,114132.843684249,114132.847187042,114133.018435096,114133.018435296,0.17609974399965722,0.003502792998915538,0.17124805400089826,0.001299196999752894
22,3,16,0.21403246800764464,0.002322494998225011,114133.122312286,114133.334022259,114133.122361786,114133.125875979,114133.332281762,114133.332281962,0.21170997300941963,0.0035141930129611865,0.20640578299935441,0.001740297011565417
23,0,16,0.17805934199714102,0.002320094994502142,114133.436655552,114133.612394799,114133.436704752,114133.440260144,114133.610882402,114133.610882602,0.17573924700263888,0.0035553919879021123,0.1706222580105532,0.0015121969918254763
24,0,16,0.1756493509892607,0.0022734949889127165,114133.714939795,114133.888315651,114133.714988595,114133.718925487,114133.886841654,114133.886841854,0.173375856000348,0.0039368919970002025,0.16791616700356826,0.0014737970050191507
25,0,16,0.20601269100734498,0.0022964960080571473,114133.990960647,114134.194676842,114133.991016646,114133.994894039,114134.193139145,114134.193139345,0.20371619499928784,0.00387739299912937,0.19824510600301437,0.0015374969952972606
26,3,16,0.2326853380072862,0.002292996010510251,114134.297308538,114134.52770088,114134.297357937,114134.301442629,114134.525960783,114134.525960883,0.23039234199677594,0.00408469200192485,0.22451815399108455,0.001739997009281069
27,0,16,0.1768832539964933,0.0023937949881656095,114134.630343178,114134.804832637,114134.630392278,114134.63465647,114134.803455039,114134.803455239,0.17448945900832769,0.0042641920008463785,0.16879856899322476,0.001377398002659902
28,0,16,0.1777507520018844,0.002245894997031428,114134.907332636,114135.082837493,114134.907382836,114134.911012329,114135.081190896,114135.081190996,0.17550485700485297,0.003629493003245443,0.17017856700113043,0.00164649699581787
