request_id,num_generated_notes,generation_start_tick,round_trip_time,total_network_latency,server_request_arrival_time,server_response_output_time,server_preprocess_start_time,server_inference_start_time,server_inference_end_time,server_postprocess_start_time,server_processing_duration,preprocess_duration,inference_duration,postprocess_duration
1,1,16,0.7548589580110274,0.16177348500787048,49001.091532968,49001.684618441,49001.091613972,49001.164768108,49001.683549967,49001.68355126,0.593085473003157,0.07315413600008469,0.518781858998409,0.0010671810014173388
2,0,16,0.3865106159937568,0.16713928899844177,49001.952104588,49002.171475915,49001.952157759,49001.958838515,49002.170574412,49002.170576275,0.21937132699531503,0.006680755999695975,0.2117358969990164,0.0008996399992611259
3,0,16,0.37205053798970766,0.15847253498941427,49002.431685321,49002.645263324,49002.431750175,49002.439835781,49002.644295253,49002.644296165,0.2135780030002934,0.008085606001259293,0.20445947199914372,0.0009671589941717684
4,0,16,0.3760791320237331,0.15988123602437554,49002.904549067,49003.120746963,49002.904610544,49002.912653849,49003.119549042,49003.119550104,0.21619789599935757,0.008043305002502166,0.20689519299776293,0.0011968590042670257
5,0,16,0.3842537199961953,0.15783490499597974,49003.3794215,49003.605840315,49003.379464514,49003.386414356,49003.604831385,49003.604832517,0.22641881500021555,0.006949841997993644,0.218417028998374,0.001007798004138749
6,0,16,0.38412652001716197,0.16154958801780595,49003.866400291,49004.088977223,49003.866477589,49003.875195445,49004.087935801,49004.087936512,0.22257693199935602,0.008717855998838786,0.21274035600072239,0.001040711002133321
7,0,16,0.40112179500283673,0.16615487100352766,49004.351444986,49004.58641191,49004.351517531,49004.358643782,49004.585548568,49004.585549389,0.23496692399930907,0.007126250995497685,0.2269047860027058,0.0008625210030004382
8,0,16,0.38098494699806906,0.15870629599521635,49004.850297519,49005.07257617,49004.850367673,49004.858194523,49005.07146273,49005.071463612,0.2222786510028527,0.007826850000128616,0.21326820699323434,0.001112557998567354
9,0,16,0.3705070349969901,0.1592612120002741,49005.332708684,49005.543954507,49005.332741266,49005.339965245,49005.543036019,49005.543036983,0.21124582299671602,0.0072239790024468675,0.20307077399775153,0.000917523997486569
10,0,16,0.3803163940028753,0.15970491300686263,49005.802815451,49006.023426932,49005.802853535,49005.811078437,49006.020229675,49006.020230597,0.2206114809960127,0.00822490199789172,0.2091512379993219,0.0031963349974830635
11,0,16,0.3815100909851026,0.16165282698057126,49006.284223168,49006.504080432,49006.28428634,49006.293047738,49006.502767206,49006.502768158,0.21985726400453132,0.008761397999478504,0.20971946800273145,0.0013122739983373322
12,0,16,0.37679300099262036,0.15984754698729375,49006.766150945,49006.983096399,49006.766228666,49006.774028636,49006.982220614,49006.982221605,0.2169454540053266,0.007799970000633039,0.2081919780030148,0.0008747940009925514
13,3,16,0.4682148319843691,0.15952063898294,49007.242090117,49007.55078431,49007.242164228,49007.248980857,49007.549797684,49007.549799197,0.3086941930014291,0.006816629000240937,0.30081682699528756,0.0009851130016613752
14,0,16,0.3903777759987861,0.15929262999998173,49007.811388222,49008.042473368,49007.811437185,49007.819368785,49008.041307858,49008.041309031,0.23108514599880436,0.007931599997391459,0.22193907300243154,0.0011643369944067672
15,0,16,0.3721498100203462,0.15850352602137718,49008.301155963,49008.514802247,49008.3012276,49008.309593393,49008.513571983,49008.513573044,0.213646283998969,0.008365793000848498,0.20397858999785967,0.0012292030005482957
16,0,16,0.37411290701129474,0.1593359640100971,49008.773668366,49008.988445309,49008.773730865,49008.781094035,49008.987289107,49008.987290069,0.21477694300119765,0.007363169999734964,0.20619507199444342,0.0011552399955689907
17,0,16,0.4282384069811087,0.1590847869811114,49009.248725102,49009.517878722,49009.248851102,49009.25789915,49009.516619944,49009.516620835,0.2691536199999973,0.009048047999385744,0.25872079400141956,0.0012578870009747334
18,0,16,0.3780916999967303,0.15996903999621281,49009.777723176,49009.995845836,49009.77778206,49009.78559797,49009.99488148,49009.994882562,0.2181226600005175,0.007815910001227167,0.20928350999747636,0.0009632739966036752
19,0,16,0.388445980992401,0.1585638879914768,49010.255055244,49010.484937337,49010.255106382,49010.26347733,49010.483936524,49010.483937495,0.22988209300092421,0.008370948002266232,0.22045919399533886,0.000999841999146156
