experiment_name,generation_ticks,inference_interval,percentile,rtt_percentile_ms,constraint1_satisfied,constraint2_satisfied,both_satisfied,constraint_status
local_server_gl_test,4.0,2,80,209.12783377571031,True,True,True,0
local_server_gl_test,4.0,2,90,223.14420032780615,True,True,True,0
local_server_gl_test,4.0,2,95,230.58607473503798,True,True,True,0
local_server_gl_test,4.0,2,99,250.83762949623627,False,False,False,3
local_server_gl_test,4.0,3,50,200.87875000899655,True,False,False,2
local_server_gl_test,4.0,3,70,204.74751269211987,True,False,False,2
local_server_gl_test,4.0,3,80,209.12783377571031,True,False,False,2
local_server_gl_test,4.0,3,90,223.14420032780615,True,False,False,2
local_server_gl_test,4.0,3,95,230.58607473503798,True,False,False,2
local_server_gl_test,4.0,3,99,250.83762949623627,True,False,False,2
local_server_gl_test,5.0,1,50,248.12629146617832,False,True,False,1
local_server_gl_test,5.0,1,70,254.06769554247143,False,True,False,1
local_server_gl_test,5.0,1,80,262.0823582052253,False,True,False,1
local_server_gl_test,5.0,1,90,277.10947893210687,False,True,False,1
local_server_gl_test,5.0,1,95,305.28277150588104,False,True,False,1
local_server_gl_test,5.0,1,99,364.968451691675,False,True,False,1
local_server_gl_test,5.0,2,50,248.12629146617832,True,True,True,0
local_server_gl_test,5.0,2,70,254.06769554247143,False,True,False,1
local_server_gl_test,5.0,2,80,262.0823582052253,False,True,False,1
local_server_gl_test,5.0,2,90,277.10947893210687,False,True,False,1
local_server_gl_test,5.0,2,95,305.28277150588104,False,True,False,1
local_server_gl_test,5.0,2,99,364.968451691675,False,True,False,1
local_server_gl_test,5.0,3,50,248.12629146617832,True,True,True,0
local_server_gl_test,5.0,3,70,254.06769554247143,True,False,False,2
local_server_gl_test,5.0,3,80,262.0823582052253,True,False,False,2
local_server_gl_test,5.0,3,90,277.10947893210687,True,False,False,2
local_server_gl_test,5.0,3,95,305.28277150588104,True,False,False,2
local_server_gl_test,5.0,3,99,364.968451691675,True,False,False,2
local_server_gl_test,5.0,4,50,248.12629146617832,True,False,False,2
local_server_gl_test,5.0,4,70,254.06769554247143,True,False,False,2
local_server_gl_test,5.0,4,80,262.0823582052253,True,False,False,2
local_server_gl_test,5.0,4,90,277.10947893210687,True,False,False,2
local_server_gl_test,5.0,4,95,305.28277150588104,True,False,False,2
local_server_gl_test,5.0,4,99,364.968451691675,True,False,False,2
local_server_gl_test,6.0,1,50,307.56685449159704,False,True,False,1
local_server_gl_test,6.0,1,70,376.93669169093477,False,True,False,1
local_server_gl_test,6.0,1,80,401.5158583992161,False,True,False,1
local_server_gl_test,6.0,1,90,407.806350296596,False,True,False,1
local_server_gl_test,6.0,1,95,411.24149583920365,False,True,False,1
local_server_gl_test,6.0,1,99,503.13160288729705,False,True,False,1
local_server_gl_test,6.0,2,50,307.56685449159704,False,True,False,1
local_server_gl_test,6.0,2,70,376.93669169093477,False,True,False,1
local_server_gl_test,6.0,2,80,401.5158583992161,False,True,False,1
local_server_gl_test,6.0,2,90,407.806350296596,False,True,False,1
local_server_gl_test,6.0,2,95,411.24149583920365,False,True,False,1
local_server_gl_test,6.0,2,99,503.13160288729705,False,False,False,3
local_server_gl_test,6.0,3,50,307.56685449159704,True,True,True,0
local_server_gl_test,6.0,3,70,376.93669169093477,False,False,False,3
local_server_gl_test,6.0,3,80,401.5158583992161,False,False,False,3
local_server_gl_test,6.0,3,90,407.806350296596,False,False,False,3
local_server_gl_test,6.0,3,95,411.24149583920365,False,False,False,3
local_server_gl_test,6.0,3,99,503.13160288729705,False,False,False,3
local_server_gl_test,6.0,4,50,307.56685449159704,True,False,False,2
local_server_gl_test,6.0,4,70,376.93669169093477,True,False,False,2
local_server_gl_test,6.0,4,80,401.5158583992161,True,False,False,2
local_server_gl_test,6.0,4,90,407.806350296596,True,False,False,2
local_server_gl_test,6.0,4,95,411.24149583920365,True,False,False,2
local_server_gl_test,6.0,4,99,503.13160288729705,False,False,False,3
local_server_gl_test,6.0,5,50,307.56685449159704,True,False,False,2
local_server_gl_test,6.0,5,70,376.93669169093477,True,False,False,2
local_server_gl_test,6.0,5,80,401.5158583992161,True,False,False,2
local_server_gl_test,6.0,5,90,407.806350296596,True,False,False,2
local_server_gl_test,6.0,5,95,411.24149583920365,True,False,False,2
local_server_gl_test,6.0,5,99,503.13160288729705,True,False,False,2
local_server_gl_test,7.0,1,50,401.7069374967832,False,True,False,1
local_server_gl_test,7.0,1,70,406.8706250051036,False,True,False,1
local_server_gl_test,7.0,1,80,410.75534182600677,False,True,False,1
local_server_gl_test,7.0,1,90,438.0347377911676,False,True,False,1
local_server_gl_test,7.0,1,95,503.38505587133113,False,True,False,1
local_server_gl_test,7.0,1,99,605.6340306787752,False,True,False,1
local_server_gl_test,7.0,2,50,401.7069374967832,False,True,False,1
local_server_gl_test,7.0,2,70,406.8706250051036,False,True,False,1
local_server_gl_test,7.0,2,80,410.75534182600677,False,True,False,1
local_server_gl_test,7.0,2,90,438.0347377911676,False,True,False,1
local_server_gl_test,7.0,2,95,503.38505587133113,False,True,False,1
local_server_gl_test,7.0,2,99,605.6340306787752,False,True,False,1
local_server_gl_test,7.0,3,50,401.7069374967832,False,True,False,1
local_server_gl_test,7.0,3,70,406.8706250051036,False,True,False,1
local_server_gl_test,7.0,3,80,410.75534182600677,False,True,False,1
local_server_gl_test,7.0,3,90,438.0347377911676,False,True,False,1
local_server_gl_test,7.0,3,95,503.38505587133113,False,False,False,3
local_server_gl_test,7.0,3,99,605.6340306787752,False,False,False,3
local_server_gl_test,7.0,4,50,401.7069374967832,True,False,False,2
local_server_gl_test,7.0,4,70,406.8706250051036,True,False,False,2
local_server_gl_test,7.0,4,80,410.75534182600677,True,False,False,2
local_server_gl_test,7.0,4,90,438.0347377911676,True,False,False,2
local_server_gl_test,7.0,4,95,503.38505587133113,False,False,False,3
local_server_gl_test,7.0,4,99,605.6340306787752,False,False,False,3
local_server_gl_test,7.0,5,50,401.7069374967832,True,False,False,2
local_server_gl_test,7.0,5,70,406.8706250051036,True,False,False,2
local_server_gl_test,7.0,5,80,410.75534182600677,True,False,False,2
local_server_gl_test,7.0,5,90,438.0347377911676,True,False,False,2
