experiment_name,experiment_type,generation_length,num_requests,source_path,round_trip_time_mean,round_trip_time_std,round_trip_time_min,round_trip_time_max,round_trip_time_median,round_trip_time_p95,round_trip_time_p99,server_processing_duration_mean,server_processing_duration_std,server_processing_duration_min,server_processing_duration_max,server_processing_duration_median,server_processing_duration_p95,server_processing_duration_p99,inference_duration_mean,inference_duration_std,inference_duration_min,inference_duration_max,inference_duration_median,inference_duration_p95,inference_duration_p99,preprocess_duration_mean,preprocess_duration_std,preprocess_duration_min,preprocess_duration_max,preprocess_duration_median,preprocess_duration_p95,preprocess_duration_p99,postprocess_duration_mean,postprocess_duration_std,postprocess_duration_min,postprocess_duration_max,postprocess_duration_median,postprocess_duration_p95,postprocess_duration_p99,total_network_latency_mean,total_network_latency_std,total_network_latency_min,total_network_latency_max,total_network_latency_median,total_network_latency_p95,total_network_latency_p99,num_generated_notes_mean,num_generated_notes_std
local_gl_test,bulk_benchmark,1,980,experiments/local_gl_test,0.05512727827839882,0.002845845633608715,0.0411032319971127,0.0724955339974258,0.054621812501864,0.06076168290128401,0.06386936490293005,0.05269620920993545,0.0028381110456026813,0.038702836005541,0.0700824359955731,0.052188592995662406,0.05829165499817459,0.061430713898080254,0.04993325457459772,0.002825256498188656,0.0358519410001463,0.0671452390015474,0.049433652999141445,0.055525285403200474,0.058677128106428396,0.0021493849132805855,9.516205893467678e-05,0.0018208969995612,0.0036349030051496,0.002141400003893,0.002222498148330425,0.0023190269985934207,0.000493619515097529,2.8688428334723986e-05,0.0004186989972367,0.0008226010031648,0.0004889504962193,0.00054242000442169,0.0006012462078796991,0.002431069068463317,7.128161181902988e-05,0.0023238010035129,0.0038685010003973,0.0024232004980148996,0.00252410105786111,0.0025993942173226526,0.024489795918367346,0.18474023088934696
local_gl_test,bulk_benchmark,3,980,experiments/local_gl_test,0.09029627602660405,0.005678876761620345,0.0865328509971732,0.1196793650015024,0.08840004699595735,0.10543758730091207,0.1138315223275276,0.08792695140912152,0.005676367330563078,0.0841155489979428,0.1173548639999353,0.08603420700092095,0.10311085959438059,0.11147139596236223,0.08498577135095337,0.005630173598321381,0.0813448450062424,0.1143886620047851,0.083169657504186,0.10023636289515699,0.10843164351921583,0.0020172743449341684,0.00033069431922937495,0.0017552009958308,0.0035130010001012,0.0019028499991690499,0.0029959407002024593,0.0033342498417186753,0.0008069072377704761,5.0412090557356215e-05,0.0007156000065151,0.0012845009987358,0.0007970494989421499,0.000894126001730865,0.0009880190021066644,0.0023693246174824757,4.870064554957862e-05,0.0022653999985777,0.0028260020044399,0.0023641519983356504,0.00245797185270929,0.0024994182068621053,0.06938775510204082,0.3661935062469393
local_gl_test,bulk_benchmark,5,980,experiments/local_gl_test,0.13422631324801657,0.005667564852959444,0.1305161109994514,0.1636607999971602,0.13288078699770267,0.14851115954734267,0.16047170406120134,0.13187784573375969,0.005669517455879333,0.1281300470000133,0.1612384000036399,0.13055514100051363,0.1461827247469045,0.15815501506076537,0.12871005690805237,0.0056591517895804985,0.1249585460027447,0.1579603989957831,0.12739771600172384,0.14303824445014468,0.15489901805871345,0.0018984619216599174,0.00012387946588597487,0.0017319000035058,0.0040571010031271,0.00188554999840555,0.001981484050338545,0.002369826577269084,0.0011538750702518891,5.3624910352715906e-05,0.0010204999998677,0.0015387989988084,0.0011439500012784,0.00124424505083876,0.0012942622147965764,0.002348467514256788,4.987177530962053e-05,0.0022322989898384,0.0028127999976277,0.00234109999655625,0.002425664049223955,0.0024965854228502474,0.10612244897959183,0.48360586492568863
local_gl_test,bulk_benchmark,7,980,experiments/local_gl_test,0.18207233365093106,0.007530223663349415,0.1764062129950616,0.2163849139978992,0.18006329150011874,0.20274212824951973,0.21161803597293324,0.17972513875303814,0.007528377831259628,0.1741027530006249,0.2140569140028674,0.1777302280024741,0.20036684230108215,0.20927456060948307,0.176290413045992,0.007487542344933859,0.1706184130016481,0.2104936129981069,0.17428480999660673,0.19685979225141637,0.20564442018992843,0.0019036503836401609,0.00011074261761108133,0.0017346000022371,0.0033234999937121,0.0018859499978134,0.002008959995509875,0.0022983320027560373,0.0014158372571040994,6.657567693414197e-05,0.0012797000017599,0.0018330989987589,0.0014008994985487502,0.001554045002194455,0.0016291020031348222,0.0023471948978928967,4.254541036156848e-05,0.0022614000044995,0.0026139000110561,0.00234334999549895,0.002417015943137805,0.002479995997855425,0.1673469387755102,0.6000979678623307
local_gl_test,bulk_benchmark,9,980,experiments/local_gl_test,0.22948975449701775,0.00915863016221312,0.2219516559998737,0.2634820410021348,0.22686103500382154,0.25368464929779294,0.2593270479392959,0.2271516696835051,0.00915592212729289,0.2196626560034928,0.2611524410021957,0.22454156049934682,0.2513480762503605,0.25693077093790634,0.22339183255317782,0.009111775841156883,0.2159953630034579,0.2572383399965474,0.22080965450004442,0.24750171125051557,0.2524431377870497,0.0019165233704314434,0.0002836855435388333,0.0017352990034851,0.0076551979946088,0.0018830994995368499,0.0020368759473057495,0.002599627790259498,0.001728946922334426,8.694743462301188e-05,0.0015719000002718,0.0022060999981476,0.00170070000240225,0.0019119650052743,0.0020083100016926804,0.002338084813512631,4.829859897966225e-05,0.0022210999959497,0.0029313000050024,0.0023330990006797,0.00240734000217338,0.00246035499687414,0.22755102040816327,0.7261749469473828
local_gl_test,bulk_benchmark,11,980,experiments/local_gl_test,0.2771983239143788,0.01175841114351187,0.2672813340032007,0.3290339360028156,0.27334216400049627,0.3049495410483359,0.31801444279750296,0.27485808517737254,0.011756422107247784,0.2649488259994541,0.3266743349959142,0.27098521000152687,0.3026681409945013,0.31566882279927094,0.27076934404890657,0.011699671907301425,0.2609174259996507,0.3223674350010697,0.2669272654966335,0.2984314100525808,0.3114624117992936,0.0019244864694455894,0.00031375258952646864,0.0017474999986006,0.0099603999988175,0.00188295000043575,0.0020905150046018747,0.0025750930033244966,0.0020516481285270433,8.929262625492292e-05,0.0018630000049597,0.0025328999981866,0.0020259990014892,0.00222929999945335,0.0023830669965536123,0.00234023873700621,4.092872418104421e-05,0.0022415790008381,0.0025759999989531,0.0023378000005322497,0.002411005000976675,0.0024539347863901232,0.34285714285714286,0.9366011182727387
local_gl_test,bulk_benchmark,13,980,experiments/local_gl_test,0.3240356181489247,0.013041835603785015,0.3123754400003236,0.3795456009975169,0.3199507120007183,0.35393749265131186,0.37221374904002,0.32172537278260727,0.013035347873411516,0.3100769369993941,0.3772094980013207,0.31762448999870685,0.35167152070171137,0.369910074283689,0.31733587200923263,0.012958235302410056,0.305803367999033,0.3725742929964326,0.313341668999783,0.3470379598002182,0.36468739366820957,0.0019165271509447752,0.00013650956106814162,0.0017362020007567,0.003216003999114,0.0018835979972209,0.0021430772503663047,0.0024779599002067057,0.002361017899847259,0.00011882755971019927,0.002198802998464,0.003026097001566,0.00232025250079455,0.00260824804754511,0.002769197259040023,0.0023102453663173747,4.382253897513125e-05,0.0021900000065215,0.0026025900006061,0.0023046145033731,0.002390703111450415,0.0024436342575062595,0.40714285714285714,1.0398347869086573
local_gl_test,bulk_benchmark,15,980,experiments/local_gl_test,0.3697992177539887,0.012703400806141208,0.3576869130047271,0.4253951990031055,0.3659735129986075,0.39837947574997085,0.41573576122827943,0.3674779278266363,0.012698779493301742,0.3553706120001152,0.4230654979983228,0.3636696440007654,0.3961342152546421,0.4133985380151716,0.36274034224376495,0.012629053033824444,0.3507038070019916,0.4181490980045055,0.3590170650022628,0.39105953780199343,0.40829178150692313,0.001939355204153842,0.0002510262559207463,0.0017312999989371,0.0076001060006092,0.00188690150389445,0.00219002819794692,0.002745160998019802,0.002686979979633276,0.00014481591880630615,0.0024738990032346,0.0041403970026294,0.0026459989967406,0.0029681250991415446,0.003240441581365266,0.002321289927352344,0.00039969592130288195,0.0021829000033903,0.0147245100015425,0.00230304900105685,0.0023901209988252898,0.0024498537881299264,0.4030612244897959,0.9942587058630179
local_server_gl_test,bulk_benchmark,1,980,experiments/local_server_gl_test,0.1052492368131833,0.013583566273329914,0.055783208052162,0.1523615839541889,0.1061743329919409,0.12574032297125076,0.14345845817297223,0.08151397741939757,0.011077909978386442,0.036708608000481,0.1160414319965639,0.08442266150086646,0.08850094985027676,0.09200750290088765,0.07861323485309665,0.01103232583557811,0.0342290970002068,0.1130522309977095,0.08159036299912255,0.0854169063979497,0.08917750490043548,0.002286525265269387,0.0002660586850498061,0.0018673000013222,0.0061395010052365,0.0022195005003595,0.00270238600387524,0.00346899678705084,0.000490458949904942,2.837071984267469e-05,0.00039249999827,0.0007033000001683,0.0004880499982391,0.00053221499947532,0.0005861022091266661,0.023735259393785676,0.007680719733157995,0.012077922008757,0.0675349119555903,0.02172345997678345,0.04275002457470686,0.057485577347033495,0.019387755102040816,0.19864616515453778
local_server_gl_test,bulk_benchmark,3,980,experiments/local_server_gl_test,0.1247541891283246,0.030569374126323025,0.10147750005126,0.30321266700048,0.11213647949625735,0.19286399761331252,0.24649695296422663,0.09088959433160641,0.009982268916237423,0.0822778050060151,0.140268406998075,0.0859278024981904,0.1105259523999848,0.11867740879009941,0.08783831549903413,0.009935024916681922,0.0793210039992118,0.1366124099949957,0.0829196990016498,0.10735091850365273,0.11516878741029363,0.002116074133567801,0.00020246157930464136,0.0018222990038339,0.0032558000020799,0.0020182495027256,0.0024853390958014003,0.0027907469963246554,0.0008122599172899574,5.87496142420953e-05,0.0007111009981599,0.0013189000019337,0.0007988495017343,0.00090630500344557,0.0010282012109382632,0.033864594796718155,0.028070151532219215,0.0151966820267261,0.2162179180377279,0.02365062548415145,0.10195712320673914,0.1465242286439757,0.10102040816326531,0.49820820888381634
