request_arrival_time,response_output_time,preprocess_start_time,inference_start_time,inference_end_time,postprocess_start_time,round_trip_time
79759.771154649,79761.106045963,79759.771260748,79759.780995666,79761.093529698,79761.093529952,1.953301333996933
