request_id,num_generated_notes,generation_start_tick,round_trip_time,total_network_latency,server_request_arrival_time,server_response_output_time,server_preprocess_start_time,server_inference_start_time,server_inference_end_time,server_postprocess_start_time,server_processing_duration,preprocess_duration,inference_duration,postprocess_duration
1,0,16,0.3618909170036204,0.09279582200360892,2628.24130545,2628.510400545,2628.241423117,2628.243765819,2628.508956988,2628.508966896,0.2690950950000115,0.002342702000078134,0.2651911689999906,0.00143364899986409
2,0,16,0.20217033301014453,0.033181859009800974,2628.716217846,2628.88520632,2628.716316923,2628.718301315,2628.884026083,2628.884035378,0.16898847400034356,0.001984392000395019,0.16572476800001823,0.001170942000044306
3,0,16,0.18613662500865757,0.016259321008419647,2629.024429927,2629.194307231,2629.024532681,2629.026468761,2629.193079498,2629.193088793,0.16987730400023793,0.0019360800001777534,0.16661073699970075,0.0012184380002508988
4,0,16,0.19277270798920654,0.014584508989173628,2629.318104096,2629.496292295,2629.318208586,2629.320121684,2629.495028404,2629.495037494,0.1781881990000329,0.0019130979999317788,0.17490672000030827,0.0012548009999591159
5,2,16,0.20776416701846756,0.01639520001845085,2629.622820201,2629.814189168,2629.622925202,2629.624842386,2629.812804955,2629.812814045,0.1913689670000167,0.0019171840003764373,0.18796256899986474,0.0013751230003435921
6,0,16,0.21220962499501184,0.025251713995203318,2629.947971118,2630.134929029,2629.948077038,2629.950333228,2630.133556562,2630.133565346,0.18695791099980852,0.0022561900000255264,0.18322333400010393,0.001363682999908633
7,0,16,0.18641749999369495,0.01679554899374125,2630.263051253,2630.432673204,2630.263155538,2630.265112455,2630.431320961,2630.431330052,0.1696219509999537,0.0019569169999158476,0.16620850600020276,0.0013431520001176978
8,0,16,0.1937660830153618,0.024235854015387304,2630.566680784,2630.736211013,2630.566783538,2630.568903982,2630.734915152,2630.734924345,0.1695302289999745,0.0021204439999564784,0.16601117000027443,0.0012866679999206099
9,3,16,0.21087791601894423,0.015675297018788115,2630.868177206,2631.063379825,2630.868281389,2630.87035107,2631.061903276,2631.061918087,0.19520261900015612,0.0020696810001936683,0.19155220599986933,0.0014617380002164282
10,0,16,0.1912712079938501,0.01978559399367441,2631.195394432,2631.366880046,2631.19549882,2631.197819256,2631.365526169,2631.365535157,0.1714856140001757,0.0023204359999908775,0.16770691300007456,0.0013448889999381208
11,3,16,0.24320745901786722,0.046351282017894846,2631.516458999,2631.713315176,2631.516580955,2631.519103324,2631.711895623,2631.711904918,0.19685617699997238,0.0025223689999620547,0.1927922990003026,0.001410257999850728
12,0,16,0.1915182919765357,0.02006475097641669,2631.847698022,2632.019151563,2631.84780098,2631.850046955,2632.017843752,2632.017852842,0.171453541000119,0.0022459749998233747,0.16779679699993721,0.001298720999784564
13,1,16,0.22895979098393582,0.018146779983908345,2632.151026033,2632.361839044,2632.151149317,2632.153769741,2632.360318575,2632.360327972,0.21081301100002747,0.0026204239998151024,0.20654883399993196,0.0015110720000848232
14,1,16,0.2321227919892408,0.027143749989136268,2632.496373466,2632.701352508,2632.496474177,2632.498620054,2632.699849728,2632.699860049,0.20497904200010453,0.002145877000202745,0.20122967399993286,0.0014924590000191529
15,0,16,0.19042087500565685,0.02062400000568232,2632.835487124,2633.005283999,2632.835608319,2632.837994312,2633.003858269,2633.003867159,0.16979687499997453,0.002385992999734299,0.16586395700005596,0.0014168399998197856
16,0,16,0.19857762500760145,0.019902534007542272,2633.138278807,2633.316953898,2633.138382017,2633.140730813,2633.315347397,2633.315356594,0.17867509100005918,0.002348796000205766,0.1746165839999776,0.0015973039999153116
17,0,16,0.19420866598375142,0.02379406298359754,2633.455394827,2633.62580943,2633.455514285,2633.457961591,2633.624457991,2633.624466779,0.17041460300015387,0.0024473060002492275,0.16649639999968713,0.0013426509999590053
18,6,16,0.38287345800199546,0.10559848100183444,2633.755428348,2634.032703325,2633.75553166,2633.758040484,2634.030739267,2634.030748158,0.277274977000161,0.002508823999960441,0.2726987830001235,0.0019551670002329047
19,0,16,0.1874283750075847,0.015421986007822852,2634.249079229,2634.421085618,2634.24918295,2634.251611964,2634.419751346,2634.419760032,0.17200638899976184,0.002429013999972085,0.16813938199993572,0.0013255859998935193
20,1,16,0.21599612501449883,0.028950490014722163,2634.55399561,2634.741041245,2634.55411609,2634.556706663,2634.739619602,2634.739628595,0.18704563499977667,0.002590572999906726,0.1829129389998343,0.0014126500000202213
21,0,16,0.19330645800800994,0.023727447007786395,2634.883352246,2635.052931257,2634.883455252,2634.885694911,2635.051622328,2635.051631116,0.16957901100022355,0.0022396589997697447,0.16592741700014813,0.0013001410002289049
22,4,16,0.21619408298283815,0.01830525498280622,2635.180023059,2635.377911887,2635.18019167,2635.182726347,2635.376432099,2635.376441092,0.19788882800003194,0.0025346769998577656,0.19370575199991436,0.0014707950003867154
23,0,16,0.18396979200770147,0.014252624007895065,2635.505267029,2635.674984197,2635.505370239,2635.507707079,2635.673695604,2635.673704699,0.1697171679998064,0.0023368399997707456,0.16598852500010253,0.001279497999803425
24,1,16,0.20241904200520366,0.022381680004855298,2635.800550739,2635.980588101,2635.800674182,2635.803018789,2635.979045978,2635.979054971,0.18003736200034837,0.002344606999940879,0.17602718900025138,0.0015331300000980264
25,0,16,0.1876876659807749,0.016670049980803014,2636.108809492,2636.279827108,2636.108913418,2636.111471802,2636.278251468,2636.278260869,0.1710176159999719,0.0025583839997125324,0.16677966599991123,0.001566239000112546
26,0,16,0.19072874999255873,0.019390875992485235,2636.403467402,2636.574805276,2636.403586247,2636.406255199,2636.573201534,2636.57321022,0.1713378740000735,0.002668952000021818,0.1669463349999205,0.00159505600004195
27,0,16,0.22929429201758467,0.024027270017541014,2636.706321624,2636.911588646,2636.706448133,2636.710105756,2636.909711244,2636.909720236,0.20526702200004365,0.0036576229999809584,0.19960548800008837,0.0018684100000427861
28,0,16,0.19241220800904557,0.023105325009055377,2637.049886921,2637.219193804,2637.050008422,2637.052437539,2637.217898466,2637.217907049,0.1693068829999902,0.002429117000247061,0.16546092699991277,0.0012867549999100447
29,0,16,0.189757207990624,0.01775255499069317,2637.346573368,2637.518578021,2637.346675148,2637.349105082,2637.517246917,2637.517256318,0.17200465299993084,0.0024299339997924108,0.1681418350003696,0.0013217030000305385
30,1,16,0.21109133298159577,0.014767006981855957,2637.643133205,2637.839457531,2637.643254196,2637.645717443,2637.838010852,2637.83801964,0.1963243259997398,0.0024632470003780327,0.19229340899983072,0.0014378910000232281
31,0,16,0.19255920901196077,0.022068373012189113,2637.966992524,2638.13748336,2637.967098289,2637.96969714,2638.136166767,2638.136175657,0.17049083599977166,0.002598850999675051,0.16646962699996948,0.0013077029998385115
32,4,16,0.23175529099535197,0.02290074699521938,2638.273334737,2638.482189281,2638.27345675,2638.275826086,2638.480715216,2638.480723902,0.2088545440001326,0.002369335999901523,0.20488913000008324,0.0014653789999101718
33,0,16,0.1940490409906488,0.02331806299071104,2638.611062327,2638.781793305,2638.611166559,2638.613667309,2638.780362568,2638.780372684,0.17073097799993775,0.002500749999853724,0.16669525899988002,0.0014206209998519626
34,0,16,0.21406670802389272,0.018350198024108977,2638.907550632,2639.103267142,2638.907654864,2638.910398413,2639.101708158,2639.101721136,0.19571650999978374,0.0027435490001153084,0.19130974499967124,0.0015460059998986253
35,0,16,0.21947224999894388,0.04932180399873687,2639.267629648,2639.437780094,2639.267733573,2639.270393022,2639.436348233,2639.436357532,0.170150446000207,0.002659449000020686,0.16595521099998223,0.001422562000243488
36,1,16,0.1980730420036707,0.018843478003418568,2639.566253993,2639.745483557,2639.566378867,2639.568913339,2639.74384364,2639.743852633,0.17922956400025214,0.0025344720002067334,0.17493030099967655,0.0016309239999827696
37,0,16,0.19200758400256746,0.021118930002558045,2639.880016911,2640.050905565,2639.880120938,2639.882823817,2640.049572622,2640.049581717,0.1708886540000094,0.0027028790000258596,0.16674880500022482,0.0013238480000836716
38,0,16,0.19023995898896828,0.019221933988774254,2640.184210208,2640.355228233,2640.184312396,2640.187048997,2640.353885582,2640.353894472,0.17101802500019403,0.0027366009999241214,0.1668365850000555,0.001333761000296363
39,0,16,0.23156616601045243,0.028552599010708946,2640.480834934,2640.683848501,2640.4809361,2640.483675358,2640.682258248,2640.682267751,0.2030135669997435,0.0027392580000196176,0.1985828900001252,0.001580749999902764
40,0,16,0.19794504099991173,0.026899763000074017,2640.832651655,2641.003696933,2640.83275654,2640.835320137,2641.002216191,2641.002225484,0.1710452779998377,0.0025635970000621455,0.16689605400006258,0.0014714489998368663
41,0,16,0.19339016699814238,0.0230269969983965,2641.139293862,2641.309657032,2641.139396499,2641.142188351,2641.308030758,2641.308039541,0.17036316999974588,0.002791851999973005,0.16584240699967268,0.001617490999706206
42,3,16,0.21270179201383144,0.015177691013832373,2641.439808641,2641.637332742,2641.439933134,2641.442613054,2641.635745992,2641.635754979,0.19752410099999906,0.002679919999991398,0.19313293799996245,0.0015777630001139187
43,0,16,0.19101729098474607,0.01999723898461525,2641.762920491,2641.933940543,2641.763023435,2641.765960103,2641.932576635,2641.93258552,0.17102005200013082,0.00293666800007486,0.1666165319998072,0.0013550230000873853
