experiment_name,experiment_type,generation_length,num_requests,source_path,round_trip_time_mean,round_trip_time_std,round_trip_time_min,round_trip_time_max,round_trip_time_median,round_trip_time_p95,round_trip_time_p99,server_processing_duration_mean,server_processing_duration_std,server_processing_duration_min,server_processing_duration_max,server_processing_duration_median,server_processing_duration_p95,server_processing_duration_p99,inference_duration_mean,inference_duration_std,inference_duration_min,inference_duration_max,inference_duration_median,inference_duration_p95,inference_duration_p99,preprocess_duration_mean,preprocess_duration_std,preprocess_duration_min,preprocess_duration_max,preprocess_duration_median,preprocess_duration_p95,preprocess_duration_p99,postprocess_duration_mean,postprocess_duration_std,postprocess_duration_min,postprocess_duration_max,postprocess_duration_median,postprocess_duration_p95,postprocess_duration_p99,total_network_latency_mean,total_network_latency_std,total_network_latency_min,total_network_latency_max,total_network_latency_median,total_network_latency_p95,total_network_latency_p99,num_generated_notes_mean,num_generated_notes_std
local_server_gl_test,bulk_benchmark,5,1000,experiments/local_server_gl_test,0.1559491365402937,0.012765699656728849,0.143178166996222,0.3694479999830946,0.1527311459940392,0.17869108926970506,0.19025509603088714,0.13087891921794653,0.009366146260021855,0.1264328000033856,0.3506996959986281,0.12906175099851674,0.14512844240416592,0.1582873142672906,0.12752010532522395,0.009291910434836435,0.1230693999968934,0.3449752960004844,0.12578156450035743,0.1415182362452469,0.15482710273827247,0.0021037316030341983,0.00023837499459842347,0.0018493000025046,0.004298200001358,0.0019898000027751,0.002482819098440805,0.0030394680019525475,0.0011314207949762428,8.644994557615027e-05,0.0010158000004594,0.0031712999989395,0.0011207504976482,0.00124791494963571,0.001317583998534181,0.025070217322347117,0.009027200766977253,0.0158416609992855,0.1965476449913694,0.023081223487679353,0.038678626791806864,0.05750167938254884,0.126,0.5351732527045896
local_server_gl_test,bulk_benchmark,7,1000,experiments/local_server_gl_test,0.20505884171399522,0.015076556754377765,0.1893944579642266,0.4289653329760767,0.20087875000899655,0.23058607473503798,0.2508376294962363,0.17961764541309821,0.012907527462755385,0.1732806979998713,0.4107368300028611,0.1768043664997094,0.20079347999890157,0.21455130002112116,0.1759982970979545,0.012831527313930472,0.1695688519976101,0.4048920310015091,0.17324184999961284,0.19716553499820283,0.21080211302258245,0.0020425716609679006,0.0001649453715168641,0.001846299994213,0.0033684999943943,0.0019805500014626496,0.0023772744043525948,0.0025503060188929987,0.0014527520451228545,0.00011136408409039673,0.0012830000050598,0.0034159990027546,0.00141664900002065,0.001627844946779045,0.001782338001576053,0.02544119630089695,0.008140406189514681,0.0154788539584842,0.0900560509981005,0.02338960502675035,0.043394277963670784,0.05621764807838181,0.204,0.7105553383719587
local_server_gl_test,bulk_benchmark,9,1000,experiments/local_server_gl_test,0.2561906815410475,0.025427219033620208,0.2341442080214619,0.573963625007309,0.24812629146617832,0.30528277150588107,0.36496845169167497,0.2271616345951552,0.011456404196275393,0.218191673993715,0.3593743000019458,0.22336839099807546,0.25223969279904845,0.26252777885019896,0.22315756341899395,0.01135744025132343,0.21437179500208,0.3522623390017543,0.219427744497807,0.24798446884706202,0.2584220342175103,0.0020705277110100225,0.000187805768568402,0.0018393909995211,0.0032538909945287,0.0019885005021932998,0.0023927059512060997,0.002795908988482536,0.0018093446180282124,0.00014926981854748652,0.0015990460015018,0.0040992619979078,0.0017560524975124,0.002052016798552355,0.0021587521206674672,0.029029046945892287,0.0199176464408725,0.0146458820527186,0.2988318330026231,0.023838578501454252,0.05783828043822706,0.11351842576426853,0.276,0.8357765984535117
local_server_gl_test,bulk_benchmark,11,1000,experiments/local_server_gl_test,0.33619283457024723,0.0516315283682433,0.2837217089836485,0.6130041249562055,0.30756685449159704,0.41124149583920366,0.5031316028872971,0.2741472583939467,0.01420191253466073,0.2633667530026287,0.5064666110047256,0.26991024050221313,0.29954195584759874,0.324556263902341,0.26978205482806517,0.014102129863910361,0.2592857569979969,0.4996776010011672,0.2656159399957687,0.29509749584976813,0.3196852438898349,0.0021375084450773506,0.00018994309286444368,0.0018421019995003,0.0035418949992163,0.0021131510002305003,0.002439132047948045,0.0025392750723403825,0.002103808936888476,0.0001595817007085344,0.0018760029997793,0.0039875060028862,0.00204484949426835,0.00237095389747988,0.002473327998668442,0.062045576176300486,0.04648204961497983,0.0155795860264333,0.3358429429572425,0.037867472026846344,0.13517363590981404,0.21498111200387932,0.315,0.8686365923270385
local_server_gl_test,bulk_benchmark,13,1000,experiments/local_server_gl_test,0.3991378714529565,0.050409814090414576,0.3289005410042591,0.8095182089600712,0.4017069374967832,0.5033850558713311,0.6056340306787752,0.3212748167750615,0.016063660525083887,0.3088994690042455,0.5348699410023983,0.3165847535019566,0.34768337059867915,0.375806819500649,0.3165830070001393,0.015967126833483027,0.3044501679978566,0.5276034370035632,0.3118983374988602,0.34262743994731865,0.37105794648836304,0.002133072864977244,0.00032262187112264693,0.0018294000037712,0.0102258039987646,0.00208030049907385,0.0024234509481175152,0.0028157640213612414,0.0024336200280521973,0.00016878582142239635,0.0021595010039163,0.0042629020026652,0.00237009900229165,0.0027460807523311203,0.0028950699719279376,0.07786305467789495,0.04846776091230211,0.0149030179964029,0.4753204709631973,0.08255792802810899,0.17253974844825254,0.2640823961031127,0.369,0.9979152443142829
local_server_gl_test,bulk_benchmark,15,1000,experiments/local_server_gl_test,0.49582762320741314,0.19952138299587371,0.3721329999971203,2.6527157919481397,0.41206654149573296,0.8196209187473869,1.3334978974697878,0.3675455465249615,0.018519007891218735,0.3532380929973442,0.5765871419935138,0.3614532035026059,0.39900436940333744,0.4397693385638558,0.36254887442991457,0.018436299925014245,0.3485491929968702,0.5693562419983209,0.3564947650011163,0.39392491259604867,0.43438795356145415,0.0021578412009839168,0.00030251807348736094,0.0018490000002202,0.0038732019966118,0.0020660999980463496,0.002842265002254834,0.003401771012940929,0.002713846909929949,0.00016973582964049494,0.0024121000024024,0.0046717999939573,0.00265349999972385,0.0030496349965687102,0.0032272020109666726,0.12828207668245156,0.19837754549098988,0.0151297120028175,2.294844014948467,0.05166074149747145,0.45748770832251456,0.95696757786136,0.495,1.2399647222854817
remote_gl_test,bulk_benchmark,1,1000,experiments/remote_gl_test,0.23856482971012155,0.01612671297035475,0.2284962020057719,0.5369701370000257,0.23541846599982813,0.2539992993981286,0.2820450732528115,0.07721282558690289,0.01318181061799263,0.0743168529588729,0.3684776840382255,0.07607514050323515,0.08047402298252562,0.09411787574819754,0.0672750448727165,0.011590806167214177,0.0644672909984365,0.3537340629845857,0.06603475500014605,0.07012589584046505,0.08457299647445325,0.009417494248773388,0.0024740251974505823,0.008207696955651,0.0851799700176343,0.00935547600965945,0.0102837754850042,0.010346235975739502,0.0003752985802129341,8.082488832536349e-05,0.0002916239900514,0.0025647450238466,0.00036979996366425,0.00042953409138127995,0.00047269968665204694,0.16135200412321865,0.00894144176825361,0.1516774909978266,0.2851952470227843,0.15914718849307968,0.17490268044093674,0.19716953740396995,0.056,0.3808004845178233
remote_gl_test,bulk_benchmark,3,1000,experiments/remote_gl_test,0.3187436724300132,0.018346421495159256,0.2243117999969399,0.5297203209993313,0.31741686550230946,0.3373647842465289,0.3585931890110078,0.1549730358478846,0.01324823463045383,0.0684269680059515,0.1915907869697548,0.1553716250055004,0.1622204973100451,0.1766540420224191,0.14510411383508473,0.012144076038937057,0.0664806200074963,0.1819911699858494,0.14501670200843358,0.15231655483075876,0.16659446604200637,0.009206374328990883,0.0012873114561351947,0.0013467280077748,0.0105509600252844,0.00936479397932995,0.010283306456403775,0.010387603890267114,0.0005202745670685054,7.512678993060094e-05,0.0004438160103745,0.0025763760204426,0.0005085419979877,0.00059616107901085,0.000656247127335499,0.16377063658212865,0.012224061513642413,0.1532163080337341,0.3749930989506538,0.16125139699943244,0.1762921971669129,0.20277695144286553,0.107,0.4977939320630564
remote_gl_test,bulk_benchmark,5,1000,experiments/remote_gl_test,0.40207578105995345,0.013722508761526656,0.3913157869974384,0.5314507719958783,0.3981563335000828,0.4228237414499745,0.4619696734701573,0.2361298324041418,0.005346913679845756,0.2326050809933804,0.2754852370126173,0.23430324948276388,0.24719650277111208,0.2575839855190133,0.2260017657391727,0.0052304303707077,0.2229080839897506,0.2654810539679602,0.2239604159840382,0.2368341208028141,0.24708518691477366,0.0093438196072238,0.0006186593330994152,0.0082143790205009,0.0132785420282743,0.00934233996667895,0.010300059511791821,0.010411496587912496,0.0006363458616542118,7.354889742617075e-05,0.0005391070153564,0.0026853180024772,0.0006269594887271,0.000700327043887185,0.000754338725819227,0.16594594865581166,0.012456547982323594,0.1581171850120881,0.294625971953792,0.16302137151433266,0.1805521788606711,0.22495599531393956,0.165,0.6604628764822525
remote_gl_test,bulk_benchmark,7,1000,experiments/remote_gl_test,0.4842291663279466,0.018663469121586174,0.4560522859974298,0.7724397130004945,0.47948705899761984,0.5078747203468084,0.5564173100092011,0.31630953947349916,0.011115346405275912,0.3115227570524439,0.606560735963285,0.31352561450330535,0.33109134912956506,0.3376281624892726,0.30609907587303314,0.011059390795804749,0.3019725390477106,0.5952879330143332,0.30294100550236175,0.32113757301704027,0.3276295907131862,0.009318288248963606,0.0006246136649028913,0.0082095100078731,0.0131774910259991,0.00928748404840005,0.01027666983427472,0.010389805176528088,0.0007455124660627437,7.904997401131044e-05,0.0006726700812578,0.002704358077608,0.0007317559793591001,0.0008356195932719249,0.000918958383845118,0.16791962685444742,0.014819686741471074,0.1426571029223851,0.3453454688933561,0.1645416315295733,0.18556510488415368,0.23086125625712148,0.2,0.7102848052045774
remote_gl_test,bulk_benchmark,9,1000,experiments/remote_gl_test,0.5619365066889223,0.03249872319695395,0.3361995919985929,0.7428588019974995,0.5595220864961448,0.5925657744981435,0.6521348806731838,0.393896883765352,0.02630250875078941,0.1788540231063962,0.4607139109866693,0.39300417498452583,0.4143535802082624,0.4288005584513303,0.38363131463271566,0.02538456935921029,0.1765303490683436,0.4498547360999509,0.3823977735009976,0.4035156597266905,0.4182732529367786,0.009247720472165334,0.0011212817311830967,0.0013060979545116,0.0111607320141047,0.0093507295241579,0.01029385901056222,0.010387671557255005,0.0008697441787225622,0.00012636995162907882,0.0007637710077688,0.0035451799631118,0.000850977434311,0.00098227137350468,0.001110940444050321,0.16803962292357028,0.017975000552221416,0.1414547050735564,0.3489514749817317,0.16437088299062452,0.18530720773269416,0.25795240845116474,0.341,0.9118939360202757
remote_gl_test,bulk_benchmark,11,1000,experiments/remote_gl_test,0.6419846381158132,0.018642714338648985,0.5752962400001707,0.92079486700095,0.6372270735009806,0.6743831754483836,0.7051961456482241,0.476372111507575,0.009499301328648497,0.469336783979088,0.5508399959653616,0.47216919250786304,0.49554709478979925,0.5139164517936297,0.4659072093740106,0.009462766106131289,0.4583585490472615,0.5408681810367852,0.4614312324556522,0.48542851175880053,0.5037432961689774,0.00935824312712061,0.0006815262383636203,0.0082138678990304,0.0170505269197747,0.00932307500625025,0.01032447307952672,0.010437541637802427,0.0009631182533921189,9.407913343197836e-05,0.0008328410331159,0.0030633949209004,0.0009431079961359,0.00109555593808179,0.001218592920340501,0.1656125266082381,0.015869667578933388,0.1026592880371026,0.4494475360479555,0.16315794347974585,0.1858805837113323,0.22853283693628326,0.317,0.9194326274156015
remote_gl_test,bulk_benchmark,13,1000,experiments/remote_gl_test,0.7155883843762131,0.05367766839213439,0.4065330360026564,1.4413568599993596,0.7109329630002321,0.7546387828988372,0.9089974129354229,0.5535480248464737,0.036801905633543366,0.2524479459971189,0.8467481710249558,0.5527588009717874,0.5774492786149494,0.6024559924891218,0.5430786648871144,0.03600055472076355,0.24989189801272,0.8354542970191687,0.5421603660215624,0.5673006755183451,0.5916737203637603,0.009255210597650098,0.0010744586459312036,0.0013196900254115,0.0120046749943867,0.00933356798486775,0.010321374208433551,0.010428218278102504,0.001070182677241923,9.556301078492179e-05,0.0009570240508764,0.0030681140488013,0.00104943499900395,0.00121922700200227,0.0013374318764544629,0.16204035952973936,0.039460028666925454,0.1283018019166775,0.8919182600366184,0.15682400053265155,0.18242113232372492,0.32794020070366947,0.437,1.0747958811728793
remote_gl_test,bulk_benchmark,15,1000,experiments/remote_gl_test,0.7949350820609834,0.022382828230398253,0.750404926999181,1.060942818003241,0.7885935234990029,0.8288078637473518,0.8791369160750764,0.6369088501047808,0.013016253437245688,0.6272540519712493,0.7348387889796868,0.6314123644842766,0.6609868554805871,0.6881408240646124,0.6262422751917038,0.012944361449365416,0.6173007070319727,0.7231320920400321,0.6206783555098809,0.6505906375939958,0.6782195261516608,0.009332886261749034,0.0006055479402738015,0.008215481066145,0.0111069629201665,0.00932981650112195,0.010282726009609165,0.010397567033069186,0.0011900303806177779,0.00010340911326575371,0.0010463360231369,0.0032444070093333,0.0011690425453707,0.001356266537913975,0.001476709536509503,0.15802623195620252,0.01782530163676801,0.1178792070422787,0.4326697480282746,0.1557397139840759,0.17639398775427248,0.22269785197495365,0.531,1.3178678901072656
